file_path,closure,sabre_swap_count,closure_time
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_6.json,348,375,0.2744331359863281
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_7.json,264,268,0.1514601707458496
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_2.json,545,534,0.30795812606811523
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_9.json,568,524,0.35034966468811035
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_8.json,128,121,0.06989741325378418
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_5.json,238,256,0.14394140243530273
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_4.json,660,706,0.3754851818084717
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,1004,1122,0.5463085174560547
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,1038,1087,0.5659010410308838
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_2.json,416,450,0.30680036544799805
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_1.json,638,716,0.3707449436187744
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_0.json,292,299,0.16463136672973633
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,1085,1069,0.5810441970825195
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_7.json,470,463,0.3351922035217285
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_1.json,794,841,0.45766663551330566
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,875,1073,0.5042505264282227
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,905,951,0.5698068141937256
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_6.json,639,661,0.38233327865600586
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_1.json,366,358,0.21759605407714844
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,824,827,0.4424731731414795
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_6.json,232,249,0.14013910293579102
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,971,987,0.5262668132781982
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_4.json,368,383,0.21012663841247559
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,847,813,0.44991278648376465
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,963,932,0.5146803855895996
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,786,807,0.5109944343566895
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,876,894,0.560138463973999
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,753,817,0.4341602325439453
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,1033,1020,0.5579023361206055
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,1023,1111,0.5508430004119873
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,1087,1008,0.5648481845855713
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,467,463,0.33319854736328125
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,105,118,0.0756537914276123
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,686,701,0.3842151165008545
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,579,631,0.3759753704071045
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,587,590,0.3125896453857422
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,149,164,0.08962774276733398
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,938,1009,0.570972204208374
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,1009,1017,0.5562343597412109
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,633,672,0.3737807273864746
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,436,486,0.3275179862976074
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,419,463,0.25412774085998535
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,131,136,0.07935118675231934
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,112,107,0.07451653480529785
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,867,807,0.5184190273284912
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,1018,1059,0.5242078304290771
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,112,127,0.06929779052734375
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,554,578,0.31575870513916016
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,197,215,0.1320819854736328
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,125,133,0.08054018020629883
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,247,246,0.2073066234588623
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,555,601,0.31195855140686035
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,1013,1118,0.6089084148406982
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,320,389,0.18875336647033691
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,626,569,0.4153420925140381
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,322,336,0.19398903846740723
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,860,974,0.48537683486938477
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,404,422,0.24663209915161133
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,1013,1056,0.6206738948822021
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,290,313,0.1854996681213379
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,520,560,0.365006685256958
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,210,236,0.13436388969421387
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,557,534,0.31927490234375
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,450,460,0.2479398250579834
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,135,117,0.07917356491088867
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,315,353,0.19070959091186523
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,442,482,0.2646369934082031
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,106,116,0.07033061981201172
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,313,336,0.19663572311401367
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,346,364,0.19829297065734863
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,213,255,0.13370943069458008
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,817,942,0.44840431213378906
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,678,702,0.3780217170715332
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,621,687,0.43938493728637695
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,939,1118,0.5144169330596924
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,195,211,0.12786316871643066
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,244,249,0.15004992485046387
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,1062,1102,0.6492099761962891
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,1001,1100,0.566864013671875
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,516,572,0.31540441513061523
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,824,971,0.5119993686676025
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,662,739,0.3842310905456543
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,562,588,0.3194870948791504
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,120,127,0.07863807678222656
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,599,666,0.3585331439971924
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,647,809,0.3781554698944092
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,360,390,0.2157275676727295
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,794,838,0.44200563430786133
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,533,562,0.31875085830688477
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,922,962,0.4920618534088135
